frequency_hz,two_ray_los_db,two_ray_with_reflector_db,room_metal_db,room_concrete_db,room_foam_board_db
4672000000.0,-55.837839903970234,-56.87348812775099,-61.530261664792185,-61.05546339442663,-61.021032502873084
4674000000.0,-55.84155738300754,-57.20367244657364,-61.791002243815555,-61.22575646488767,-61.19115570676147
4676000000.0,-55.84527327167942,-57.54952043221185,-61.917598871498285,-61.35438766915981,-61.3554345454548
4678000000.0,-55.84898757134606,-57.91202336108326,-61.91005154784038,-61.44135700724307,-61.51386901895305
4680000000.0,-55.85270028336585,-58.2922540933378,-61.90250422418248,-61.52832634532633,-61.67230349245131
4682000000.0,-55.85641140909548,-58.69136756744385,-61.74793427911264,-61.563918249735174,-61.80689440587179
4684000000.0,-55.86012094988988,-59.110596760533845,-61.593364334042796,-61.59951015414403,-61.94148531929226
4686000000.0,-55.86382890710225,-59.55124108414295,-61.43791797761785,-61.63034374830149,-62.05742061519061
4688000000.0,-55.867535282084056,-60.01464244491089,-61.28159520983779,-61.656419032207566,-62.15470029356684
4690000000.0,-55.871240076185046,-60.50214147749918,-61.125272442057735,-61.68249431611364,-62.25197997194307
4692000000.0,-55.8749432907532,-61.01500221256296,-61.058190364543236,-61.73494719121011,-62.30024396637728
4694000000.0,-55.87864492713485,-61.55428688116921,-60.99110828702874,-61.78740006630658,-62.34850796081148
4696000000.0,-55.88234498667453,-62.120652592406536,-60.992663317040765,-61.86446423827553,-62.3691690204227
4698000000.0,-55.88604347071511,-62.714027004632385,-61.062855454579314,-61.96613970711697,-62.36222714521093
4700000000.0,-55.88974038059773,-63.3331001026717,-61.13304759211786,-62.067815175958415,-62.35528526999916
4702000000.0,-55.89343571766179,-63.97454570273051,-61.37293981038596,-62.226228029488034,-62.2948942658556
4704000000.0,-55.89712948324501,-64.63186951661326,-61.61283202865405,-62.38464088301765,-62.23450326171205
4706000000.0,-55.90082167868342,-65.29380141752125,-61.955076389694106,-62.56566066936251,-62.15198847861554
4708000000.0,-55.904512305311314,-65.94228068200381,-62.39967289350612,-62.7692873885226,-62.04734991656608
4710000000.0,-55.9082013644613,-66.5504539172757,-62.84426939731814,-62.9729141076827,-61.94271135451662
4712000000.0,-55.91188885746428,-67.08183786382261,-63.5390813563561,-63.18316213506657,-61.80739926390805
4714000000.0,-55.915574785649476,-67.49269937906587,-64.23389331539406,-63.393410162450444,-61.672087173299495
4716000000.0,-55.91925915034441,-67.73970130660123,-65.06594418484661,-63.57110897793628,-61.52856666814356
4718000000.0,-55.92294195287491,-67.79219716223135,-66.03523396471375,-63.716258581524066,-61.37683774844025
4720000000.0,-55.926623194565124,-67.64356556601098,-67.00452374458091,-63.86140818511186,-61.22510882873694
4722000000.0,-55.93030287673754,-67.31393382314023,-67.95663114758874,-63.85617364993421,-61.06929939856155
4724000000.0,-55.93398100071291,-66.84219875185207,-68.90873855059657,-63.850939114756564,-60.91348996838616
4726000000.0,-55.93765756781038,-66.27321237753475,-69.28402885809228,-63.75069124235606,-60.76031531259152
4728000000.0,-55.94133257934735,-65.64753251612039,-69.0825020700759,-63.55543003273271,-60.60977543117764
4730000000.0,-55.945006036639604,-64.99668115804268,-68.88097528205952,-63.360168823109355,-60.45923554976376
4732000000.0,-55.948677941001236,-64.3427317718755,-67.67857544629696,-63.01887950829769,-60.32036992676477
4734000000.0,-55.952348293744656,-63.69995327974359,-66.4761756105344,-62.67759019348602,-60.18150430376578
4736000000.0,-55.956017096180645,-63.076907248733804,-65.30555071212547,-62.306608078799165,-60.05047964211461
4738000000.0,-55.9596843496183,-62.47827288443494,-64.16670075107014,-61.905933164237126,-59.92729594181127
4740000000.0,-55.96335005536507,-61.906212168493646,-63.02785079001482,-61.50525824967509,-59.80411224150793
4742000000.0,-55.96701421472676,-61.361314904111914,-62.15856627410278,-61.11739332017729,-59.698864416939955
4744000000.0,-55.9706768290075,-60.843224737443705,-61.28928175819075,-60.72952839067949,-59.59361659237198
4746000000.0,-55.97433789950978,-60.35104265711674,-60.53675826876121,-60.36882457149993,-59.497858263286226
4748000000.0,-55.97799742753445,-59.8835820546432,-59.900995805814176,-60.03528186263859,-59.41158942968269
4750000000.0,-55.981655414380704,-59.43952718930014,-59.265233342867134,-59.701739153777254,-59.32532059607916
4752000000.0,-55.98531186134612,-59.01752969797131,-58.81798199576129,-59.44180438305673,-59.25824701943525
4754000000.0,-55.9889667697266,-58.61626573942444,-58.37073064865545,-59.1818696123362,-59.191173442791346
4756000000.0,-55.992620140816456,-58.23446831641212,-58.00275674134131,-58.962513873020136,-59.1335079024393
4758000000.0,-55.99627197590833,-57.87094407743485,-57.714060273818845,-58.78373716510853,-59.0852503983791
4760000000.0,-55.99992227629323,-57.52458052717515,-57.42536380629639,-58.60496045719693,-59.03699289431891
4762000000.0,-56.00357104326059,-57.19434741618686,-57.27807040837892,-58.50957155306845,-59.0066860646062
4764000000.0,-56.00721827809817,-56.87929470151832,-57.130777010461465,-58.41418264893996,-58.97637923489349
4766000000.0,-56.01086398209212,-56.578548588908866,-57.05045310656091,-58.36045069201277,-58.9543840631123
4768000000.0,-56.01450815652697,-56.291306603704605,-57.03709869667727,-58.34837568228686,-58.94070054926262
4770000000.0,-56.01815080268565,-56.01683227705459,-57.02374428679362,-58.336300672560945,-58.927017035412945
4772000000.0,-56.021791921849456,-55.7544498032489,-57.14504974859912,-58.40604785465059,-58.92814524508353
4774000000.0,-56.02543151529809,-55.50353887678163,-57.26635521040462,-58.47579503674024,-58.92927345475412
4776000000.0,-56.02906958430963,-55.26352982414093,-57.459463836232764,-58.58463934522567,-58.93664470945357
4778000000.0,-56.03270613016056,-55.033899086420774,-57.72437562608357,-58.73258078010688,-58.950259009181885
4780000000.0,-56.03634115412575,-54.81416507226364,-57.98928741593437,-58.88052221498809,-58.9638733089102
4782000000.0,-56.039974657478496,-54.60388437851222,-58.41629774066474,-59.09830919586416,-58.98713616429366
4784000000.0,-56.04360664149047,-54.40264836308896,-58.84330806539511,-59.31609617674023,-59.010399019677116
4786000000.0,-56.04723710743174,-54.210080047666544,-59.3660189750029,-59.55961140232551,-59.03684736377683
4788000000.0,-56.05086605657084,-54.02583132450238,-59.98443046948814,-59.82885487262,-59.06648119659278
4790000000.0,-56.054493490174636,-53.849580440930815,-60.60284196397337,-60.09809834291448,-59.096115029408736
4792000000.0,-56.05811940950847,-53.68102973552213,-61.44420516729273,-60.38194323617212,-59.12857322070148
4794000000.0,-56.061743815836074,-53.51990360124895,-62.28556837061209,-60.66578812942976,-59.16103141199422
4796000000.0,-56.06536671041959,-53.36594665274386,-63.214586514082306,-60.925782242720906,-59.19313374203719
4798000000.0,-56.06898809451961,-53.21892207665349,-64.23125959770339,-61.161925576045576,-59.224880210830385
4800000000.0,-56.07260796939512,-53.07861014605244,-65.24793268132446,-61.39806890937024,-59.25662667962357
4802000000.0,-56.07622633630355,-52.944806881764606,-65.93735426448318,-61.509667028801786,-59.28450025854896
4804000000.0,-56.07984319650075,-52.81732284523396,-66.62677584764191,-61.621265148233334,-59.31237383747435
4806000000.0,-56.083458551241,-52.695982049222,-66.73600683151514,-61.64660481742855,-59.33711097188054
4808000000.0,-56.087072401777036,-52.58062097410996,-66.2650472161029,-61.58568603638745,-59.358711661767536
4810000000.0,-56.090684749360015,-52.47108767894797,-65.79408760069066,-61.52476725534635,-59.38031235165453
4812000000.0,-56.094295595239515,-52.36724099759837,-64.74725462429714,-61.31228401587903,-59.39431916796647
4814000000.0,-56.0979049406636,-52.26894981141175,-63.700421647903624,-61.09980077641172,-59.40832598427841
4816000000.0,-56.101512786878736,-52.17609239084026,-62.70921546681028,-60.84669457288147,-59.418496674689145
4818000000.0,-56.10511913512987,-52.088555799253335,-61.7736360810171,-60.552965405288276,-59.42483123919865
4820000000.0,-56.108723986660365,-52.00623535297844,-60.838056695223926,-60.25923623769509,-59.43116580370816
4822000000.0,-56.112327342712064,-51.92903413227253,-60.122709169019764,-59.95377959178363,-59.43095844969901
4824000000.0,-56.11592920452527,-51.85686253852272,-59.4073616428156,-59.648322945872174,-59.430751095689864
4826000000.0,-56.11952957333871,-51.78963789351127,-58.78799340803994,-59.35931956819301,-59.42833663363605
4828000000.0,-56.12312845038961,-51.72728407705094,-58.26460446469279,-59.08676945874615,-59.42371506353758
4830000000.0,-56.12672583691362,-51.669731199716466,-57.74121552134564,-58.81421934929928,-59.4190934934391
4832000000.0,-56.130321734144886,-51.616915307772345,-57.374320927930185,-58.5966120004305,-59.412865620832456
4834000000.0,-56.13391614331601,-51.568778117731625,-57.007426334514726,-58.37900465156171,-59.40663774822581
4836000000.0,-56.13750906565806,-51.52526677827971,-56.70545542866725,-58.19293962394053,-59.40118297343277
4838000000.0,-56.14110050240059,-51.48633365756335,-56.46840821038774,-58.038416917566956,-59.39650129645332
4840000000.0,-56.14469045477162,-51.451936154089864,-56.23136099210824,-57.88389421119338,-59.39181961947388
4842000000.0,-56.14827892399766,-51.422036529696996,-56.10488876044932,-57.7930634881607,-59.391893680475455
4844000000.0,-56.151865911303666,-51.39660176325432,-55.9784165287904,-57.70223276512801,-59.39196774147703
4846000000.0,-56.15545141791312,-51.37560342393829,-55.89968695005065,-57.64141376937949,-59.39594697244718
4848000000.0,-56.15903544504797,-51.35901756308798,-55.86870002423008,-57.61060650091513,-59.403831373385884
4850000000.0,-56.16261799392865,-51.346824623805105,-55.83771309840951,-57.579799232450775,-59.41171577432459
4852000000.0,-56.16619906577408,-51.339009367603396,-55.88816599538657,-57.602280586099404,-59.43016466547099
4854000000.0,-56.169778661801686,-51.33556081754896,-55.938618892363635,-57.62476193974804,-59.44861355661739
4856000000.0,-56.1733567832274,-51.336472217461164,-56.021622786887875,-57.669029588269986,-59.47351628071866
4858000000.0,-56.17693343126561,-51.34174100686619,-56.13717767895929,-57.73508353166525,-59.50487283777481
4860000000.0,-56.18050860712924,-51.35136881151537,-56.252732571030705,-57.801137475060514,-59.53622939483096
4862000000.0,-56.18408231202971,-51.365361449397156,-56.41099730576219,-57.89772533018418,-59.58231166813692
4864000000.0,-56.18765454717695,-51.38372895228774,-56.56926204049367,-57.994313185307846,-59.62839394144288
4866000000.0,-56.19122531377937,-51.40648560300217,-56.732999253420196,-58.09797504316715,-59.682409258590184
4868000000.0,-56.194794613043925,-51.43364998862636,-56.90220894454178,-58.2087109037621,-59.74435761957884
4870000000.0,-56.19836244617606,-51.465245070132816,-57.07141863566336,-58.319446764357046,-59.8063059805675
4872000000.0,-56.201928814379755,-51.501298268909636,-57.210885009791994,-58.42582425769112,-59.884368090361946
4874000000.0,-56.20549371885748,-51.54184157086523,-57.350351383920625,-58.53220175102519,-59.96243020015638
4876000000.0,-56.20905716081026,-51.58691164891458,-57.454848367036675,-58.62770837656705,-60.048084488174254
4878000000.0,-56.212619141437614,-51.63655000480195,-57.52437595914015,-58.712344134316695,-60.14133095441556
4880000000.0,-56.21617966193759,-51.690803131381,-57.59390355124363,-58.79697989206633,-60.23457742065686
4882000000.0,-56.219738723506765,-51.749722696649755,-57.57182417429004,-58.84844811473607,-60.340570066831035
4884000000.0,-56.22329632734028,-51.81336575103201,-57.54974479733646,-58.89991633740582,-60.446562713005214
4886000000.0,-56.226852474631734,-51.88179495961108,-57.48666359298377,-58.9341224056751,-60.556800977017616
4888000000.0,-56.23040716657333,-51.9550788612596,-57.382580561231975,-58.95106631954392,-60.67128485886825
4890000000.0,-56.233960404355784,-52.03329215686675,-57.278497529480184,-58.96801023341274,-60.78576874071888
4892000000.0,-56.237512189168335,-52.116516029160266,-57.126794675856345,-58.95974538549321,-60.90253375471584
4894000000.0,-56.24106252219878,-52.20483849694487,-56.97509182223251,-58.95148053757368,-61.0192987687128
4896000000.0,-56.24461140463347,-52.298354806942925,-56.81996804356926,-58.93893820987895,-61.13325081069248
4898000000.0,-56.24815883765728,-52.39716786683278,-56.66142333986661,-58.92211840240902,-61.24438988065488
4900000000.0,-56.25170482245365,-52.50138872353973,-56.502878636163956,-58.90529859493909,-61.35552895061727
4902000000.0,-56.25524936020455,-52.61113709135678,-56.371276235287226,-58.899069164152856,-61.452335212765135
4904000000.0,-56.258792452090546,-52.72654193504769,-56.23967383441049,-58.89283973336662,-61.54914147491299
4906000000.0,-56.26233409929071,-52.847742113750925,-56.13327751986013,-58.900896519871544,-61.63483123853666
4908000000.0,-56.26587430298271,-52.974887092242746,-56.05208729163615,-58.92323952366763,-61.709404503636144
4910000000.0,-56.26941306434274,-53.10813772695032,-55.97089706341216,-58.94558252746371,-61.783977768735625
4912000000.0,-56.272950384545595,-53.2476671350541,-55.95555413127805,-59.01180406263052,-61.83119359152767
4914000000.0,-56.276486264764614,-53.39366165607189,-55.94021119914394,-59.078025597797314,-61.87840941431972
4916000000.0,-56.280020706171705,-53.54632191650439,-55.963240704311936,-59.17256032979778,-61.911538960597724
4918000000.0,-56.283553709937344,-53.70586400944389,-56.02464264678204,-59.29540825863192,-61.930582230361686
4920000000.0,-56.287085277230574,-53.87252080252151,-56.08604458925215,-59.418256187466056,-61.94962550012565
4922000000.0,-56.29061540921904,-54.04654338916948,-56.23359540250825,-59.60880705696739,-61.94426363768487
4924000000.0,-56.294144107068945,-54.22820269993781,-56.381146215764346,-59.79935792646874,-61.9389017752441
4926000000.0,-56.297671371945064,-54.417791292477055,-56.57698710934369,-60.02896833155177,-61.92491056669997
4928000000.0,-56.30119720501075,-54.61562534073181,-56.821118083246276,-60.29763827221651,-61.902290012052504
4930000000.0,-56.30472160742797,-54.822046845843374,-57.06524905714886,-60.566308212881246,-61.87966945740503
4932000000.0,-56.308244580357254,-55.03742609305813,-57.41994214346066,-60.92348703102593,-61.84820944942729
4934000000.0,-56.311766124957714,-55.262164380376426,-57.77463522977245,-61.28066584917061,-61.816749441449545
4936000000.0,-56.31528624238708,-55.49669704543171,-58.195074560194485,-61.686964811376555,-61.7846519754024
4938000000.0,-56.318804933801644,-55.74149681658142,-58.68126013472676,-62.14238391764376,-61.75191705128585
4940000000.0,-56.32232220035632,-55.9970775116135,-59.167445709259034,-62.59780302391096,-61.719182127169304
4942000000.0,-56.325838043204584,-56.2639981015219,-59.81883711373589,-63.15595357884441,-61.690332895852784
4944000000.0,-56.32935246349856,-56.54286714551259,-60.47022851821274,-63.71410413377786,-61.66148366453626
4946000000.0,-56.33286546238894,-56.83434758368466,-61.233271662118426,-64.31486125006151,-61.63554656650853
4948000000.0,-56.33637704102504,-57.13916184107828,-62.107966545452946,-64.95822492769535,-61.612521601769586
4950000000.0,-56.339887200554756,-57.45809714373494,-62.982661428787466,-65.6015886053292,-61.58949663703065
4952000000.0,-56.3433959421246,-57.79201086293262,-64.18704952873175,-66.2429682244632,-61.570836084876774
4954000000.0,-56.346903266879735,-58.14183557063426,-65.39143762867602,-66.88434784359721,-61.5521755327229
4956000000.0,-56.35040917596389,-58.508583280457536,-66.84739126353571,-67.4113423866093,-61.533457894192345
4958000000.0,-56.35391367051943,-58.893348022115326,-68.55491043331081,-67.8239518534995,-61.51468316928511
4960000000.0,-56.35741675168732,-59.29730538737491,-70.26242960308592,-68.23656132038968,-61.495908444377875
4962000000.0,-56.36091842060718,-59.7217068884045,-71.99550043524316,-68.167736696986,-61.47046487259523
4964000000.0,-56.364418678417216,-60.167865722018334,-73.7285712674004,-68.09891207358233,-61.44502130081259
4966000000.0,-56.36791752625428,-60.63712858067669,-74.04184018980573,-67.82548416860723,-61.412682549850416
4968000000.0,-56.37141496525385,-61.13082509790157,-72.93530720245913,-67.34745298206072,-61.37344861970871
4970000000.0,-56.374910996550014,-61.65018176296429,-71.82877421511255,-66.8694217955142,-61.334214689567006
4972000000.0,-56.37840562127551,-62.19617981795008,-70.16708262040962,-66.25952333944596,-61.27537651280807
4974000000.0,-56.38189884056172,-62.76932560721063,-68.50539102570669,-65.64962488337774,-61.21653833604914
4976000000.0,-56.38539065553863,-63.36928586708068,-67.10306121874072,-65.05626065472033,-61.14650132463745
4978000000.0,-56.388881067334864,-63.99431916649703,-65.96009319951169,-64.47943065347374,-61.065265478573004
4980000000.0,-56.39237007707773,-64.64041143174208,-64.81712518028267,-63.90260065222716,-60.98402963250856
4982000000.0,-56.39585768589313,-65.30001217737198,-64.01945232295058,-63.40661986895622,-60.88150211864109
4984000000.0,-56.399343894905634,-65.96030809434201,-63.2217794656185,-62.910639085685276,-60.77897460477361
4986000000.0,-56.40282870523847,-66.60114908608206,-62.53133313277413,-62.45566664879501,-60.66814067078617
4988000000.0,-56.406312118013474,-67.193198638149,-61.94811332441746,-62.04170255828542,-60.54900031667877
4990000000.0,-56.40979413435117,-67.69769933132328,-61.364893516060796,-61.62773846777583,-60.42985996257137
4992000000.0,-56.41327475537072,-68.07005958723992,-60.92027592781967,-61.283880209234795,-60.301057751662015
4994000000.0,-56.416753982189945,-68.26893636527555,-60.47565833957854,-60.94002195069377,-60.172255540752666
4996000000.0,-56.420231815925334,-68.26900944642591,-60.076439941230824,-60.624230788718386,-60.04242427703545
4998000000.0,-56.423708257692,-68.07074204273549,-59.722620732776534,-60.33650672330865,-59.91156396051037
5000000000.0,-56.42718330860375,-67.70018949528254,-59.36880152432224,-60.04878265789892,-59.78070364398529
5002000000.0,-56.430656969773054,-67.1990036839649,-59.073314600878504,-59.80444262213963,-59.65471856784819
5004000000.0,-56.434129242311016,-66.61169637231342,-58.777827677434765,-59.560102586380346,-59.528733491711094
5006000000.0,-56.43760012732746,-65.97673953896813,-58.50031710911412,-59.332187917989486,-59.407942525873615
5008000000.0,-56.441069625930844,-65.32314367619564,-58.24078289591657,-59.12069861696707,-59.29234567033575
5010000000.0,-56.444537739228295,-64.67077914180473,-57.98124868271901,-58.90920931594464,-59.17674881479789
5012000000.0,-56.44800446832562,-64.03225041719573,-57.74329434854302,-58.72260022141435,-59.07541876556255
5014000000.0,-56.451469814327325,-63.414964128729814,-57.50534001436703,-58.53599112688406,-58.974088716327216
5016000000.0,-56.45493377833658,-62.822840238882236,-57.27443246176699,-58.359165020633355,-58.881086426207126
5018000000.0,-56.45839636145521,-62.25756093900121,-57.05057169074292,-58.192121902662215,-58.79641189520228
5020000000.0,-56.461857564783756,-61.71942352278077,-56.82671091971885,-58.02507878469108,-58.71173736419745
5022000000.0,-56.46531738942144,-61.20790074691901,-56.615086301930276,-57.87482295383308,-58.64494225939677
5024000000.0,-56.46877583646617,-60.722000033759194,-56.4034616841417,-57.724567122975074,-58.578147154596095
5026000000.0,-56.472232907014515,-60.26048952353665,-56.1990096142203,-57.58241126485632,-58.52051153020958
5028000000.0,-56.47568860216178,-59.82203786383223,-56.00173009216606,-57.448355379476816,-58.47203538623724
5030000000.0,-56.47914292300192,-59.4052988223386,-55.804450570111825,-57.314299494097305,-58.42355924226489
5032000000.0,-56.48259587062762,-59.00896091134203,-55.625799836601374,-57.19752702424708,-58.393418896669374
5034000000.0,-56.48604744613025,-58.63177499389846,-55.44714910309092,-57.080754554396854,-58.363278551073854
5036000000.0,-56.48949765059987,-58.27256815824619,-55.280285166556595,-56.9737042608116,-58.3422539449109
5038000000.0,-56.49294648512526,-57.93024913903102,-55.1252080269984,-56.87637614349132,-58.330345078180514
5040000000.0,-56.49639395079387,-57.60380864038024,-54.9701308874402,-56.77904802617103,-58.31843621145012
5042000000.0,-56.49984004869192,-57.29231668706237,-54.8432297944931,-56.70385021157376,-58.32475115887058
5044000000.0,-56.50328477990425,-56.994918344663574,-54.716328701546,-56.62865239697648,-58.33106610629105
5046000000.0,-56.50672814551449,-56.71082864738277,-54.60539842226047,-56.56590925012484,-58.346598104540924
5048000000.0,-56.510170146604935,-56.43932725051968,-54.510438956636534,-56.51562077101884,-58.371347153620206
5050000000.0,-56.5136107842566,-56.17975311912426,-54.41547949101259,-56.46533229191284,-58.396096202699496
5052000000.0,-56.517050059549234,-55.9314994331391,-54.355270825125906,-56.44254325710473,-58.43972875997744
5054000000.0,-56.520487973561295,-55.69400880617809,-54.29506215923922,-56.419754222296625,-58.483361317255394
5056000000.0,-56.52392452736994,-55.466768862881096,-54.25320644153201,-56.41184396270064,-58.53674294937236
5058000000.0,-56.52735972205109,-55.24930818755104,-54.22970367200425,-56.41881247831677,-58.59987365632835
5060000000.0,-56.53079355867936,-55.041192637420615,-54.20620090247649,-56.4257809939329,-58.66300436328434
5062000000.0,-56.53422603832808,-54.842022002824834,-54.220716117011726,-56.46439759168343,-58.7462558130104
5064000000.0,-56.537657162069344,-54.65142699074312,-54.23523133154697,-56.50301418943396,-58.82950726273646
5066000000.0,-56.541086930973954,-54.469066505680814,-54.26921869278592,-56.558234713832874,-58.92302108987205
5068000000.0,-56.544515346111446,-54.294625201414306,-54.32267820072859,-56.63005916488017,-59.02679729441717
5070000000.0,-56.5479424085501,-54.12781127789928,-54.37613770867125,-56.70188361592747,-59.130573498962285
5072000000.0,-56.5513681193569,-53.9683544991042,-54.46936189952579,-56.80822365843407,-59.254776639062406
5074000000.0,-56.55479247959761,-53.81600440933795,-54.56258609038034,-56.914563700940676,-59.378979779162535
5076000000.0,-56.558215490336714,-53.670528727584134,-54.67620124606158,-57.03873709335861,-59.51293146183651
5078000000.0,-56.561637152637445,-53.531711901299495,-54.81020736656951,-57.18074383568788,-59.65663168708433
5080000000.0,-56.56505746756176,-53.39935380300287,-54.944213487077434,-57.32275057801714,-59.80033191233215
5082000000.0,-56.568476436170386,-53.2732685547228,-55.12055395989606,-57.50150546028821,-59.961402154952275
5084000000.0,-56.57189405952279,-53.15328346699075,-55.29689443271467,-57.68026034255927,-60.1224723975724
5086000000.0,-56.57531033867717,-53.039238080519084,-55.495642157571794,-57.8779169312641,-60.29037935627268
5088000000.0,-56.57872527469052,-52.93098330002781,-55.71679713446742,-58.09447522640269,-60.4651230310531
5090000000.0,-56.58213886861855,-52.82838061086464,-55.937952111363046,-58.31103352154129,-60.63986670583353
5092000000.0,-56.585551121515735,-52.73130137011327,-56.20779978433784,-58.56636272756912,-60.82270523384791
5094000000.0,-56.5889620344353,-52.639626164827085,-56.477647457312635,-58.82169193359695,-61.00554376186229
5096000000.0,-56.59237160842926,-52.55324423085723,-56.77476934990358,-59.09670461904472,-61.18863919491639
5098000000.0,-56.595779844548346,-52.472052926482135,-57.099165462110676,-59.39140078391244,-61.371991533010224
5100000000.0,-56.5991867438421,-52.395957255701745,-57.42356157431777,-59.686096948780154,-61.55534387110406
5102000000.0,-56.602592307358805,-52.32486943664108,-57.81107156987883,-60.01965742788903,-61.72990093039272
5104000000.0,-56.6059965361455,-52.25870851102512,-58.19858156543988,-60.353217906997905,-61.90445798968139
5106000000.0,-56.60939943124801,-52.197399991141104,-58.62375068231599,-60.70462473454255,-62.0695392118072
5108000000.0,-56.61280099371092,-52.1408755411182,-59.08657892050717,-61.07387791052296,-62.22514459677015
5110000000.0,-56.61620122457763,-52.089072689711756,-59.54940715869835,-61.44313108650337,-62.3807499817331
5112000000.0,-56.61960012489025,-52.04193457210802,-60.10447127556692,-61.839197242065694,-62.50793820433992
5114000000.0,-56.622997695689705,-51.999409698554864,-60.659535392435494,-62.23526339762801,-62.63512642694674
5116000000.0,-56.626393938015696,-51.961451747883665,-61.27181605621061,-62.63489235792044,-62.74465632606116
5118000000.0,-56.62978885290671,-51.928019384224555,-61.94131326689227,-63.03808412294298,-62.83652790168319
5120000000.0,-56.633182441399995,-51.899076095430026,-62.61081047757394,-63.441275887965524,-62.92839947730522
5122000000.0,-56.63657470453159,-51.87459005191474,-63.41858824543872,-63.81486387906778,-62.982120201074885
5124000000.0,-56.63996564333635,-51.85453398479812,-64.22636601330349,-64.18845187017003,-63.03584092484455
5126000000.0,-56.643355258847876,-51.838885082397574,-65.1030688227648,-64.51978321154218,-63.07129933927449
5128000000.0,-56.6467435520986,-51.8276249042739,-66.04869667382262,-64.80885790318423,-63.0884954443647
5130000000.0,-56.6501305241197,-51.82073931216948,-66.99432452488044,-65.09793259482629,-63.10569154945492
5132000000.0,-56.65351617594119,-51.81821841731431,-67.93457083051679,-65.24610997196548,-63.09155037381064
5134000000.0,-56.65690050859187,-51.820056543701384,-68.87481713615313,-65.39428734910467,-63.077409198166364
5136000000.0,-56.66028352309931,-51.82625220705507,-69.55638820685846,-65.46072680255267,-63.051131540131024
5138000000.0,-56.663665220489925,-51.83680810933427,-69.97928404263278,-65.4454283323095,-63.01271739970462
5140000000.0,-56.66704560178889,-51.85173114872946,-70.4021798784071,-65.43012986206632,-62.974303259278216
5142000000.0,-56.67042466802022,-51.871032445228316,-69.96829879957355,-65.28194376444439,-62.918880145549174
5144000000.0,-56.67380242020669,-51.89472738194223,-69.53441772074,-65.13375766682248,-62.86345703182013
5146000000.0,-56.67717885936993,-51.922835662504994,-68.93386931937434,-64.94965106796701,-62.80269659439465
5148000000.0,-56.680553986530356,-51.955381384978466,-68.16665359547655,-64.72962396787803,-62.73659883327272
5150000000.0,-56.68392780270719,-51.99239313282855,-67.39943787157875,-64.50959686778903,-62.6705010721508
5152000000.0,-56.68730030891848,-52.033904083669725,-66.70938285396757,-64.27437462370077,-62.598662595253025
5154000000.0,-56.69067150618109,-52.07995213662046,-66.01932783635638,-64.03915237961252,-62.52682411835525
5156000000.0,-56.69404139551068,-52.130580059267984,-65.41183350273805,-63.814923898093035,-62.45389106686468
5158000000.0,-56.69740997792175,-52.18583565540452,-64.88689985311257,-63.601689179142326,-62.37986344078132
5160000000.0,-56.7007772544276,-52.24577195488212,-64.36196620348709,-63.388454460191625,-62.30583581469796
5162000000.0,-56.70414322604038,-52.31044742713113,-63.99597173381693,-63.216561208228185,-62.23205799758096
5164000000.0,-56.70750789377102,-52.3799262201063,-63.62997726414678,-63.044667956264746,-62.15828018046396
5166000000.0,-56.71087125862934,-52.45427842666652,-63.33364519992095,-62.89709218706521,-62.08545930691043
5168000000.0,-56.71423332162392,-52.533580380665946,-63.10697554113944,-62.773833900629576,-62.01359537692038
5170000000.0,-56.71759408376222,-52.61791498533004,-62.88030588235793,-62.65057561419394,-61.941731446930326
5172000000.0,-56.72095354605051,-52.707372076829834,-62.77489091124798,-62.575440075246846,-61.87297216361652
5174000000.0,-56.72431170949387,-52.802048826340396,-62.66947594013803,-62.50030453629975,-61.80421288030271
5176000000.0,-56.72766857509625,-52.90205018429169,-62.61628956843543,-62.44610248101774,-61.737476026393324
5178000000.0,-56.73102414386044,-53.007489370994904,-62.61533179614017,-62.41283390940081,-61.67276160188837
5180000000.0,-56.73437841678804,-53.11848841836188,-62.61437402384492,-62.37956533778388,-61.60804717738341
5182000000.0,-56.737731394879496,-53.235178768035986,-62.69784572613045,-62.3768131825465,-61.548203611898295
5184000000.0,-56.741083079134114,-53.35770193193156,-62.78131742841598,-62.37406102730912,-61.48836004641318
5186000000.0,-56.74443347055003,-53.48621022194412,-62.89180376825052,-62.37850732594983,-61.431336133662114
5188000000.0,-56.747782570124215,-53.62086755646048,-63.02930474563405,-62.390152078468645,-61.377131873645105
5190000000.0,-56.75113037885253,-53.76185035225901,-63.16680572301759,-62.40179683098746,-61.322927613628096
5192000000.0,-56.75447689772963,-53.90934851148782,-63.30946936393594,-62.408255455484856,-61.27505985970551
5194000000.0,-56.75782212774905,-54.06356651463062,-63.45213300485429,-62.41471407998225,-61.22719210578291
5196000000.0,-56.76116606990318,-54.22472463171839,-63.56344591462852,-62.40879722033628,-61.182767339541044
5198000000.0,-56.76450872518325,-54.39306026556139,-63.643408093258614,-62.39050487654695,-61.141785560979905
5200000000.0,-56.76785009457936,-54.568829442422526,-63.72337027188871,-62.372212532757615,-61.100803782418765
5202000000.0,-56.77119017908045,-54.752308467333236,-63.67680313325844,-62.315187758824536,-61.06697721885853
5204000000.0,-56.77452897967434,-54.94379576315784,-63.630235994628165,-62.258162984891456,-61.0331506552983
5206000000.0,-56.77786649734771,-55.14361391445833,-63.51161739739531,-62.18013306692885,-61.0028071064216
